Date,High,Low,Open,Close,Volume,Adj Close
2015-06-30,2.859999895095825,2.8299999237060547,2.8299999237060547,2.859999895095825,520832.0,2.4570655822753906
2015-07-01,2.9100000858306885,2.859999895095825,2.9100000858306885,2.880000114440918,250734.0,2.474248170852661
2015-07-02,2.990000009536743,2.890000104904175,2.9200000762939453,2.9000000953674316,271684.0,2.4914302825927734
2015-07-03,2.9800000190734863,2.9000000953674316,2.9000000953674316,2.9700000286102295,161246.0,2.5515682697296143
2015-07-06,2.9600000381469727,2.9200000762939453,2.934999942779541,2.9600000381469727,25886.0,2.5429770946502686
2015-07-07,3.0,2.9700000286102295,2.990000009536743,3.0,104952.0,2.5773417949676514
2015-07-08,3.0,2.930000066757202,2.9700000286102295,2.950000047683716,98483.0,2.534385919570923
2015-07-09,3.049999952316284,2.9200000762939453,2.930000066757202,2.950000047683716,42719.0,2.534385919570923
2015-07-10,2.9600000381469727,2.930000066757202,2.950000047683716,2.9600000381469727,157215.0,2.5429770946502686
2015-07-13,2.990000009536743,2.940000057220459,2.9700000286102295,2.9600000381469727,39561.0,2.5429770946502686
2015-07-14,3.049999952316284,2.950000047683716,3.009999990463257,3.0,104417.0,2.5773417949676514
2015-07-15,3.0299999713897705,2.9600000381469727,3.0,3.009999990463257,94669.0,2.585932493209839
2015-07-16,3.049999952316284,2.9700000286102295,3.0299999713897705,3.0,86738.0,2.5773417949676514
2015-07-17,3.1500000953674316,2.9700000286102295,3.0,3.0899999141693115,155359.0,2.6546614170074463
2015-07-20,3.119999885559082,3.0299999713897705,3.0999999046325684,3.0799999237060547,253027.0,2.6460704803466797
2015-07-21,3.0999999046325684,3.0299999713897705,3.069999933242798,3.0799999237060547,166064.0,2.6460704803466797
2015-07-22,3.190000057220459,3.069999933242798,3.069999933242798,3.190000057220459,112316.0,2.7405731678009033
2015-07-23,3.190000057220459,3.0799999237060547,3.190000057220459,3.130000114440918,98981.0,2.689026355743408
2015-07-24,3.1600000858306885,3.140000104904175,3.1500000953674316,3.1500000953674316,145875.0,2.7062084674835205
2015-07-27,3.1700000762939453,3.0999999046325684,3.140000104904175,3.130000114440918,148855.0,2.689026355743408
2015-07-28,3.1500000953674316,3.109999895095825,3.109999895095825,3.1500000953674316,46207.0,2.7062084674835205
2015-07-29,3.1600000858306885,3.069999933242798,3.1500000953674316,3.1500000953674316,499567.0,2.7062084674835205
2015-07-30,3.1600000858306885,3.140000104904175,3.1500000953674316,3.1500000953674316,128389.0,2.7062084674835205
2015-07-31,3.1600000858306885,3.130000114440918,3.1500000953674316,3.130000114440918,272139.0,2.689026355743408
2015-08-03,3.1600000858306885,3.140000104904175,3.1600000858306885,3.1500000953674316,64644.0,2.7062084674835205
2015-08-04,3.1700000762939453,3.140000104904175,3.1500000953674316,3.1500000953674316,429913.0,2.7062084674835205
2015-08-05,3.1700000762939453,3.140000104904175,3.1500000953674316,3.1500000953674316,269718.0,2.7062084674835205
2015-08-06,3.1700000762939453,3.140000104904175,3.1500000953674316,3.1500000953674316,681780.0,2.7062084674835205
2015-08-07,3.1549999713897705,3.069999933242798,3.1500000953674316,3.140000104904175,104894.0,2.697617292404175
2015-08-10,3.1500000953674316,3.049999952316284,3.1500000953674316,3.140000104904175,33483.0,2.697617292404175
2015-08-11,3.140000104904175,3.059999942779541,3.140000104904175,3.119999885559082,683039.0,2.6804351806640625
2015-08-12,3.140000104904175,3.0450000762939453,3.119999885559082,3.0999999046325684,535280.0,2.66325306892395
2015-08-13,3.140000104904175,3.049999952316284,3.140000104904175,3.140000104904175,48044.0,2.697617292404175
2015-08-14,3.1700000762939453,3.109999895095825,3.130000114440918,3.1500000953674316,142029.0,2.7062084674835205
2015-08-17,3.240000009536743,3.130000114440918,3.1500000953674316,3.1500000953674316,297686.0,2.7062084674835205
2015-08-18,3.2100000381469727,3.140000104904175,3.190000057220459,3.1700000762939453,250415.0,2.723390817642212
2015-08-19,3.2249999046325684,3.119999885559082,3.200000047683716,3.200000047683716,186843.0,2.749164581298828
2015-08-20,3.2200000286102295,3.1600000858306885,3.200000047683716,3.190000057220459,604618.0,2.7405731678009033
2015-08-21,3.190000057220459,3.0799999237060547,3.190000057220459,3.0999999046325684,190973.0,2.66325306892395
2015-08-24,3.0999999046325684,2.9700000286102295,3.0,3.0,479888.0,2.5773417949676514
2015-08-25,3.0899999141693115,2.859999895095825,2.9000000953674316,3.0899999141693115,930062.0,2.6546614170074463
2015-08-26,3.1700000762939453,2.9800000190734863,3.0999999046325684,2.9800000190734863,76470.0,2.560159206390381
2015-08-27,3.0999999046325684,3.0299999713897705,3.0999999046325684,3.0799999237060547,168770.0,2.6460704803466797
2015-08-28,3.0899999141693115,3.0299999713897705,3.0899999141693115,3.059999942779541,66767.0,2.6288883686065674
2015-08-31,3.1500000953674316,2.9100000858306885,3.059999942779541,3.1500000953674316,115252.0,2.7062084674835205
2015-09-01,3.1500000953674316,3.049999952316284,3.119999885559082,3.109999895095825,115722.0,2.671844005584717
2015-09-02,3.1700000762939453,3.049999952316284,3.0799999237060547,3.1500000953674316,243422.0,2.7062084674835205
2015-09-03,3.1700000762939453,3.0,3.049999952316284,3.1500000953674316,103013.0,2.7062084674835205
2015-09-04,3.130000114440918,2.9800000190734863,3.130000114440918,3.049999952316284,288587.0,2.6202971935272217
2015-09-07,3.0999999046325684,3.0,3.049999952316284,3.059999942779541,28919.0,2.6288883686065674
2015-09-08,3.0999999046325684,3.0199999809265137,3.059999942779541,3.069999933242798,30404.0,2.637479543685913
2015-09-09,3.140000104904175,3.059999942779541,3.0999999046325684,3.140000104904175,135647.0,2.697617292404175
2015-09-10,3.1050000190734863,2.9800000190734863,3.1050000190734863,3.0899999141693115,182062.0,2.6546614170074463
2015-09-11,3.0899999141693115,2.9800000190734863,3.049999952316284,3.049999952316284,130679.0,2.6202971935272217
2015-09-14,3.0999999046325684,3.049999952316284,3.059999942779541,3.069999933242798,182223.0,2.637479543685913
2015-09-15,3.0999999046325684,3.0299999713897705,3.0399999618530273,3.059999942779541,197905.0,2.6288883686065674
2015-09-16,3.0799999237060547,3.0199999809265137,3.059999942779541,3.059999942779541,343187.0,2.6288883686065674
